ID,time,event,Death_Causes,Density,RoadBuild,LocCore,Age_F,Age_M,Conf2,Conf1,TimePres,Moose,Country,LocEast,F_male ,F_female,F
136,3,0,0,-0.346325249,0.706464802,0.020597389,-0.255656418,0.799374752,-1.257460506,-1.346228156,-0.635525568,-0.552821971,2,-0.384664173,0.670899851,0.314087016,-0.247299565
136,4,1,2,-1.052369541,0.775951761,0.091184662,0.144077558,1.252476569,-1.193461391,-1.423603439,-0.375543688,-0.855682221,3,-0.344628487,0.670899851,0.314087016,-0.247299565
137,1,0,0,-1.052369541,0.056789335,1.124181565,-0.655390394,-1.013032519,0.790689155,-1.391510156,0.037378546,-1.220045823,1,-1.300255404,-0.046809225,0.990569029,-0.052509047
137,2,0,0,-1.052369541,0.33304227,1.185702318,-0.255656418,-0.559930702,0.856484958,-1.370424905,0.54996488,-1.336837319,1,-1.325393823,-0.046809225,0.990569029,-0.052509047
137,3,0,0,0.359719043,0.012579809,1.065524772,0.144077558,-0.106828884,0.770030171,-1.397604284,0.646612797,-0.939543613,1,-1.293202425,-0.046809225,0.990569029,-0.052509047
137,4,1,2,-1.052369541,-0.44870252,1.158975742,0.543811534,0.346272934,0.768888499,-1.465421743,0.550067604,-1.071425476,1,-1.276779882,-0.046809225,0.990569029,-0.052509047
138,1,0,0,-0.346325249,0.410584965,0.622966477,-1.05512437,2.158680205,-0.708813411,-0.076989359,0.614533987,-0.527865677,3,1.760909086,0.040845445,-0.175768561,0.83061018
138,2,1,3,-0.346325249,0.498813453,0.945430615,-0.655390394,2.611782023,-0.607271132,0.053981899,1.025875229,0.283549425,3,1.732949475,0.040845445,-0.175768561,0.83061018
139,1,0,0,-1.052369541,1.412486463,1.030606794,1.343279486,-1.013032519,-0.01193214,0.302612281,-1.250667713,0.532693054,3,1.63093933,0.040845445,-2.88168467,-1.163172922
139,2,0,0,-1.052369541,1.272467632,1.243329191,1.743013462,-0.559930702,-0.271019841,0.335211366,-1.038749491,0.933984019,3,1.663153663,0.040845445,-2.88168467,-1.163172922
139,3,0,0,-1.052369541,1.405870998,1.212226958,2.142747438,-0.106828884,-0.043841134,0.387867148,-0.683045653,0.229315454,3,1.629494329,0.040845445,-2.88168467,-1.163172922
139,4,0,0,-0.346325249,1.214612281,1.087063743,2.542481414,0.346272934,-0.356562465,0.247840641,-0.445321073,0.155096054,3,1.683074026,0.040845445,-2.88168467,-1.163172922
139,5,0,0,0.359719043,0.876966192,0.757353473,2.94221539,0.799374752,-0.498931698,0.07027769,-0.196099958,-0.076374666,3,1.72067844,0.040845445,-2.88168467,-1.163172922
139,6,0,0,-0.346325249,0.495477534,0.673155972,3.341949366,1.252476569,-0.666967678,-0.057502249,-0.024483193,-0.380745765,3,1.754440989,0.040845445,-2.88168467,-1.163172922
139,7,1,0,-0.346325249,0.469852325,0.549373416,3.741683342,1.705578387,-0.67896199,-0.058794776,0.314274375,-0.583973828,3,1.755702497,0.040845445,-2.88168467,-1.163172922
140,1,1,2,-0.346325249,-0.409741263,1.398347694,-0.655390394,-1.013032519,1.410118568,-1.542616149,1.111674578,-0.173818789,1,-1.571995752,1.333830368,0.308258673,0.199635022
141,1,0,0,2.47785192,0.427814559,-1.282861419,-1.05512437,-1.013032519,0.017566704,0.884196169,1.302536928,-0.647746708,3,0.205331775,0.4353139,0.314087016,-0.142296935
141,2,0,0,2.47785192,0.648095678,-1.289909442,-0.655390394,-1.013032519,-0.140830092,0.689053972,1.620010077,-0.618663942,3,0.276801952,0.4353139,0.314087016,-0.142296935
141,3,0,0,1.771807628,0.61940782,-1.478627308,-0.255656418,-0.559930702,-0.128822402,0.724084994,2.224272992,-0.568173759,3,0.258865599,0.4353139,0.314087016,-0.142296935
141,4,0,0,1.065763335,0.771243435,-1.362306603,0.144077558,-0.106828884,-0.213346446,0.623250026,2.591388124,-0.620917213,3,0.288935368,0.4353139,0.314087016,-0.142296935
141,5,1,0,1.065763335,0.841667637,-1.413214494,0.543811534,0.346272934,-0.27732246,0.543974455,2.856260532,-0.761829054,3,0.311092041,0.4353139,0.314087016,-0.142296935
142,1,0,0,1.065763335,0.028156596,-1.339205612,-1.05512437,-1.013032519,0.436009274,1.203817584,0.582465992,-0.753767605,3,0.071256383,-0.485116236,-0.029976362,0.293112823
142,2,0,0,1.771807628,-0.221224162,-1.268466547,-1.05512437,-0.559930702,0.746604862,1.33522128,0.69456507,-0.543926071,3,-0.009078757,-0.485116236,-0.029976362,0.293112823
142,3,0,0,1.771807628,0.572568504,-1.536796418,-0.655390394,-0.106828884,0.516356445,1.151591951,1.3270935,-0.7084285,3,0.027310022,-0.485116236,-0.029976362,0.293112823
142,4,0,0,2.47785192,0.364554714,-1.860134469,-0.255656418,0.346272934,0.62600879,1.208159707,1.58991407,-0.580789821,3,0.003857437,-0.485116236,-0.029976362,0.293112823
142,5,0,0,3.183896212,0.385671929,-1.558609769,0.144077558,0.799374752,0.817335939,1.264697502,1.645332461,-0.321747873,3,-0.04919472,-0.485116236,-0.029976362,0.293112823
142,6,0,0,1.065763335,0.594933243,-1.513796205,0.543811534,1.252476569,0.889252918,1.270505876,1.850371197,-0.219985386,3,-0.075090044,-0.485116236,-0.029976362,0.293112823
143,1,0,0,-0.346325249,0.132208225,-0.285666936,-0.255656418,-1.013032519,0.102865129,-1.166227634,-1.13346571,-1.018351526,3,1.076414701,0.775003797,0.728138294,0.212131528
143,2,0,0,-0.346325249,-0.088853839,-0.196839988,0.144077558,-0.559930702,0.147921099,-1.174366219,-0.705099971,-0.965388258,3,1.088800418,0.775003797,0.728138294,0.212131528
143,3,0,0,1.065763335,0.209045994,-0.239459585,0.543811534,-0.106828884,0.06741917,-1.160444232,-0.542571138,-1.048041527,3,1.068295175,0.775003797,0.728138294,0.212131528
143,4,0,0,1.771807628,0.053474156,-0.298742918,0.94354551,0.346272934,0.153429193,-1.134353835,-0.18552515,-1.079195834,3,1.043730168,0.775003797,0.728138294,0.212131528
144,1,0,0,-1.052369541,2.038352688,0.642992592,-0.255656418,-1.013032519,-1.334595944,0.045108234,-0.861489371,-1.306820067,3,0.781611687,0.336696786,0.617340045,-0.421500368
144,2,0,0,-1.052369541,1.859274663,0.442403298,0.144077558,-0.559930702,-1.067730789,0.657607206,-0.077400814,-1.250253252,3,0.973750865,0.336696786,0.617340045,-0.421500368
144,3,0,0,-0.346325249,1.557976643,0.531419984,0.543811534,-0.106828884,-1.325402393,0.368856807,0.060913278,-1.325258225,3,0.998040633,0.336696786,0.617340045,-0.421500368
145,1,1,3,0.359719043,-0.669428483,0.134496556,-1.05512437,-1.013032519,0.330919542,-1.217002596,0.425541438,-0.755203731,3,1.154708491,0.769516964,0.693144345,2.366844045
146,1,0,0,0.359719043,-0.600054935,0.266285454,-1.05512437,-1.013032519,-0.402511931,-1.303101474,-0.66710799,-0.317184763,3,1.403787564,2.232358056,0.308258673,0.188565283
146,2,0,0,0.359719043,-0.522023512,0.375634567,-0.655390394,-0.559930702,-0.552123133,-1.356831853,-0.43669686,0.260058347,3,1.470051153,2.232358056,0.308258673,0.188565283
147,1,0,0,0.359719043,-0.259298422,-0.161920699,-1.05512437,-1.013032519,0.171721102,-0.299504508,0.466212401,1.728955897,1,-0.985096234,-2.588962957,0.623168389,-3.469368676
147,2,0,0,0.359719043,-0.455467922,-0.087860997,-0.655390394,-0.559930702,0.559765165,-0.471575842,0.094236398,1.583362988,1,-1.05098137,-2.588962957,0.623168389,-3.469368676
147,3,0,0,0.359719043,-0.388856696,-0.157675925,-0.255656418,-0.106828884,0.434651579,-0.413637943,0.66778289,1.989610322,1,-1.028859103,-2.588962957,0.623168389,-3.469368676
147,4,1,0,0.359719043,-0.314689921,-0.083621571,0.144077558,0.346272934,0.445697187,-0.429608794,0.983024393,2.059509452,1,-1.030625214,-2.588962957,0.623168389,-3.469368676
148,1,0,0,-1.052369541,2.295555305,0.373384913,-1.05512437,-1.013032519,-1.619396045,-1.349155028,-1.250667713,-1.051830895,3,0.399546707,0.407924621,0.247025232,0.183645398
148,2,0,0,-1.052369541,2.06960477,0.348888451,-0.655390394,-1.013032519,-1.581291527,-1.442499586,-0.955819318,-0.997593327,3,0.340221413,0.407924621,0.247025232,0.183645398
149,7,1,1,-0.346325249,0.613496655,-0.299383802,1.343279486,1.705578387,-0.143894045,0.703339434,0.67447617,-0.685592678,3,0.266836037,1.618730486,-2.88168467,-1.93190484
150,1,0,0,-0.346325249,-0.00930629,-0.098505025,0.543811534,-1.013032519,-0.599949929,-0.539698416,-1.240990308,-1.101694474,3,0.790006451,-0.485116236,-1.388768732,-0.82739082
150,2,1,1,-1.052369541,0.218084152,-0.36502206,0.94354551,-0.559930702,-0.602575842,-0.541237429,-0.73131426,-1.066713427,3,0.733731715,-0.485116236,-1.388768732,-0.82739082
151,1,0,0,-1.052369541,1.02616112,-0.654250648,-0.255656418,-0.106828884,-0.218984491,-0.061849959,-0.144600776,0.183972532,3,0.533140432,-0.485116236,-1.388768732,-0.874892303
151,2,1,1,-1.052369541,0.761998389,-0.634355485,0.144077558,0.346272934,-0.316496123,-0.274955306,0.077067176,0.060766866,3,0.603635808,-0.485116236,-1.388768732,-0.874892303
152,1,0,0,-1.052369541,0.016702495,-0.706870491,-1.05512437,1.705578387,0.14749242,-0.356557664,-0.254129137,0.856017362,3,0.642822842,-0.485116236,-0.029976362,-0.82739082
152,2,0,0,-0.346325249,0.174505086,-0.755111832,-0.655390394,2.158680205,0.064356011,-0.351549963,0.142715555,0.486478588,3,0.639107126,-0.485116236,-0.029976362,-0.82739082
152,3,0,0,0.359719043,0.193616674,-0.755140733,-0.255656418,2.611782023,0.114713481,-0.267361607,0.45010783,0.388002255,3,0.610115373,-0.485116236,-0.029976362,-0.82739082
152,4,0,0,-0.346325249,0.136507874,-0.796612808,0.144077558,3.064883841,0.119141586,-0.312084782,0.802348432,0.31094106,3,0.626193869,-0.485116236,-0.029976362,-0.82739082
152,5,1,0,0.359719043,-0.052523841,-0.666372709,0.543811534,3.517985658,0.191070134,-0.320060913,1.036550564,0.209801884,3,0.630540338,-0.485116236,-0.029976362,-0.82739082
153,1,0,0,-1.052369541,-2.057234594,0.525419808,-1.05512437,-1.013032519,-1.225099703,-0.406061517,-1.250667713,-0.002129474,1,-1.785179181,-1.186398476,-1.388768732,0.951147345
153,2,0,0,-1.052369541,-2.069611642,0.367511015,-1.05512437,-1.013032519,-1.211746518,-0.235646164,-0.967020671,0.230466183,1,-1.741588336,-1.186398476,-1.388768732,0.951147345
153,3,0,0,-1.052369541,-2.090745225,0.714538631,-0.655390394,-0.559930702,-1.235384101,-0.330385208,-0.73092874,0.566326002,1,-1.776314218,-1.186398476,-1.388768732,0.951147345
153,4,1,1,-1.052369541,-2.069105789,0.573530835,-0.255656418,-0.106828884,-1.217343374,-0.313835259,-0.328558489,0.413995071,1,-1.765958382,-1.186398476,-1.388768732,0.951147345
